125	Coxiella burnetii;Coxiella;Coxiellaceae;Coxiellales;Gammaproteobacteria;Proteobacteria	Coxiella burnetii;Coxiella;Coxiellaceae;Legionellales;Gammaproteobacteria;Proteobacteria
126	Bacillus_A cereus;Bacillus_A;Bacillaceae_G;Bacillales;Bacilli;Firmicutes	Bacillus cereus;Bacillus;Bacillaceae;Bacillales;Bacilli;Firmicutes
127	Bacillus_A anthracis;Bacillus_A;Bacillaceae_G;Bacillales;Bacilli;Firmicutes	Bacillus anthracis;Bacillus;Bacillaceae;Bacillales;Bacilli;Firmicutes
128	Helicobacter_C hepaticus;Helicobacter_C;Helicobacteraceae;Campylobacterales;Campylobacteria;Campylobacterota	Helicobacter hepaticus;Helicobacter;Helicobacteraceae;Campylobacterales;Epsilonproteobacteria;Proteobacteria
129	Prochlorococcus marinus;Prochlorococcus;Cyanobiaceae;PCC-6307;Cyanobacteriia;Cyanobacteria	Prochlorococcus marinus;Prochlorococcus;Prochlorococcaceae;Synechococcales;na;Cyanobacteria
130	Geobacter sulfurreducens;Geobacter;Geobacteraceae;Geobacterales;Desulfuromonadia;Desulfobacterota	Geobacter sulfurreducens;Geobacter;Geobacteraceae;Desulfuromonadales;Deltaproteobacteria;Proteobacteria
131	Wolbachia sp000008025;Wolbachia;Anaplasmataceae;Rickettsiales;Alphaproteobacteria;Proteobacteria	Wolbachia endosymbiont of Drosophila simulans;Wolbachia;Anaplasmataceae;Rickettsiales;Alphaproteobacteria;Proteobacteria
132	Rickettsia typhi;Rickettsia;Rickettsiaceae;Rickettsiales;Alphaproteobacteria;Proteobacteria	Rickettsia typhi;Rickettsia;Rickettsiaceae;Rickettsiales;Alphaproteobacteria;Proteobacteria
134	Treponema_B denticola;Treponema_B;Treponemataceae;Treponematales;Spirochaetia;Spirochaetota	Treponema denticola;Treponema;Treponemataceae;Spirochaetales;Spirochaetia;Spirochaetes
135	Mesomycoplasma hyopneumoniae;Mesomycoplasma;Metamycoplasmataceae;Mycoplasmatales;Bacilli;Firmicutes	Mycoplasma hyopneumoniae;Mycoplasma;Mycoplasmataceae;Mycoplasmatales;Mollicutes;Tenericutes
136	Mycoplasmopsis_A synoviae;Mycoplasmopsis_A;Metamycoplasmataceae;Mycoplasmatales;Bacilli;Firmicutes	Mycoplasmopsis synoviae;Mycoplasmopsis;Mycoplasmataceae;Mycoplasmatales;Mollicutes;Tenericutes
137	Listeria monocytogenes_B;Listeria;Listeriaceae;Lactobacillales;Bacilli;Firmicutes	Listeria monocytogenes;Listeria;Listeriaceae;Bacillales;Bacilli;Firmicutes
138	Entomoplasma florum;Entomoplasma;Mycoplasmataceae;Mycoplasmatales;Bacilli;Firmicutes	Mesoplasma florum;Mesoplasma;Entomoplasmataceae;Entomoplasmatales;Mollicutes;Tenericutes
139	Cutibacterium acnes;Cutibacterium;Propionibacteriaceae;Propionibacteriales;Actinomycetia;Actinobacteriota	Cutibacterium acnes;Cutibacterium;Propionibacteriaceae;Propionibacteriales;Actinomycetia;Actinobacteria
140	Mycoplasma_J mobile;Mycoplasma_J;Metamycoplasmataceae;Mycoplasmatales;Bacilli;Firmicutes	Mycoplasma mobile;Mycoplasma;Mycoplasmataceae;Mycoplasmatales;Mollicutes;Tenericutes
141	Wolbachia sp000008385;Wolbachia;Anaplasmataceae;Rickettsiales;Alphaproteobacteria;Proteobacteria	Wolbachia endosymbiont of Brugia malayi;Wolbachia;Anaplasmataceae;Rickettsiales;Alphaproteobacteria;Proteobacteria
142	Bacillus licheniformis;Bacillus;Bacillaceae;Bacillales;Bacilli;Firmicutes	Bacillus licheniformis;Bacillus;Bacillaceae;Bacillales;Bacilli;Firmicutes
143	Idiomarina loihiensis;Idiomarina;Alteromonadaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Idiomarina loihiensis;Idiomarina;Idiomarinaceae;Alteromonadales;Gammaproteobacteria;Proteobacteria
144	Legionella pneumophila;Legionella;Legionellaceae;Legionellales;Gammaproteobacteria;Proteobacteria	Legionella pneumophila;Legionella;Legionellaceae;Legionellales;Gammaproteobacteria;Proteobacteria
145	Helicobacter pylori;Helicobacter;Helicobacteraceae;Campylobacterales;Campylobacteria;Campylobacterota	Helicobacter pylori;Helicobacter;Helicobacteraceae;Campylobacterales;Epsilonproteobacteria;Proteobacteria
146	Thermotoga maritima;Thermotoga;Thermotogaceae;Thermotogales;Thermotogae;Thermotogota	Thermotoga maritima;Thermotoga;Thermotogaceae;Thermotogales;Thermotogae;Thermotogae
147	Deinococcus radiodurans;Deinococcus;Deinococcaceae;Deinococcales;Deinococci;Deinococcota	Deinococcus radiodurans;Deinococcus;Deinococcaceae;Deinococcales;Deinococci;Deinococcus-Thermus
148	Mycobacterium tuberculosis;Mycobacterium;Mycobacteriaceae;Mycobacteriales;Actinomycetia;Actinobacteriota	Mycobacterium tuberculosis;Mycobacterium;Mycobacteriaceae;Corynebacteriales;Actinomycetia;Actinobacteria
149	Aquifex aeolicus;Aquifex;Aquificaceae;Aquificales;Aquificae;Aquificota	Aquifex aeolicus;Aquifex;Aquificaceae;Aquificales;Aquificae;Aquificae
150	Borreliella burgdorferi;Borreliella;Borreliaceae;Borreliales;Spirochaetia;Spirochaetota	Borreliella burgdorferi;Borreliella;Borreliaceae;Spirochaetales;Spirochaetia;Spirochaetes
152	Clostridium_S acetobutylicum;Clostridium_S;Clostridiaceae;Clostridiales;Clostridia;Firmicutes_A	Clostridium acetobutylicum;Clostridium;Clostridiaceae;Eubacteriales;Clostridia;Firmicutes
153	Helicobacter pylori_BU;Helicobacter;Helicobacteraceae;Campylobacterales;Campylobacteria;Campylobacterota	Helicobacter pylori;Helicobacter;Helicobacteraceae;Campylobacterales;Epsilonproteobacteria;Proteobacteria
155	Escherichia dysenteriae;Escherichia;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Escherichia coli;Escherichia;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria
156	Wigglesworthia glossinidia_A;Wigglesworthia;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Wigglesworthia glossinidia;Wigglesworthia;Erwiniaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria
157	Francisella tularensis;Francisella;Francisellaceae;Francisellales;Gammaproteobacteria;Proteobacteria	Francisella tularensis;Francisella;Francisellaceae;Thiotrichales;Gammaproteobacteria;Proteobacteria
159	Dehalococcoides mccartyi_B;Dehalococcoides;Dehalococcoidaceae;Dehalococcoidales;Dehalococcoidia;Chloroflexota	Dehalococcoides mccartyi;Dehalococcoides;Dehalococcoidaceae;Dehalococcoidales;Dehalococcoidia;Chloroflexi
160	Bacillus subtilis;Bacillus;Bacillaceae;Bacillales;Bacilli;Firmicutes	Bacillus subtilis;Bacillus;Bacillaceae;Bacillales;Bacilli;Firmicutes
161	Campylobacter_D jejuni;Campylobacter_D;Campylobacteraceae;Campylobacterales;Campylobacteria;Campylobacterota	Campylobacter jejuni;Campylobacter;Campylobacteraceae;Campylobacterales;Epsilonproteobacteria;Proteobacteria
154	Neisseria meningitidis;Neisseria;Neisseriaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Neisseria meningitidis;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Proteobacteria
162	Ralstonia pseudosolanacearum;Ralstonia;Burkholderiaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Ralstonia solanacearum;Ralstonia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Proteobacteria
163	Rhizobium leguminosarum_L;Rhizobium;Rhizobiaceae;Rhizobiales;Alphaproteobacteria;Proteobacteria	Rhizobium leguminosarum;Rhizobium;Rhizobiaceae;Hyphomicrobiales;Alphaproteobacteria;Proteobacteria
164	Cupriavidus necator;Cupriavidus;Burkholderiaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Cupriavidus necator;Cupriavidus;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Proteobacteria
165	Yersinia enterocolitica;Yersinia;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Yersinia enterocolitica;Yersinia;Yersiniaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria
166	Alcanivorax borkumensis;Alcanivorax;Alcanivoracaceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria	Alcanivorax borkumensis;Alcanivorax;Alcanivoracaceae;Oceanospirillales;Gammaproteobacteria;Proteobacteria
167	Lactococcus lactis_E;Lactococcus;Streptococcaceae;Lactobacillales;Bacilli;Firmicutes	Lactococcus cremoris;Lactococcus;Streptococcaceae;Lactobacillales;Bacilli;Firmicutes
168	Burkholderia cenocepacia;Burkholderia;Burkholderiaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Burkholderia cenocepacia;Burkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Proteobacteria
169	Streptococcus uberis;Streptococcus;Streptococcaceae;Lactobacillales;Bacilli;Firmicutes	Streptococcus uberis;Streptococcus;Streptococcaceae;Lactobacillales;Bacilli;Firmicutes
158	Staphylococcus aureus;Staphylococcus;Staphylococcaceae;Staphylococcales;Bacilli;Firmicutes	Staphylococcus aureus;Staphylococcus;Staphylococcaceae;Bacillales;Bacilli;Firmicutes
170	Buchnera aphidicola_I;Buchnera;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Buchnera aphidicola;Buchnera;Erwiniaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria
171	Mesorhizobium japonicum;Mesorhizobium;Rhizobiaceae;Rhizobiales;Alphaproteobacteria;Proteobacteria	Mesorhizobium japonicum;Mesorhizobium;Phyllobacteriaceae;Hyphomicrobiales;Alphaproteobacteria;Proteobacteria
172	Clostridium_P perfringens;Clostridium_P;Clostridiaceae;Clostridiales;Clostridia;Firmicutes_A	Clostridium perfringens;Clostridium;Clostridiaceae;Eubacteriales;Clostridia;Firmicutes
173	Trichormus sp000009705;Trichormus;Nostocaceae;Cyanobacteriales;Cyanobacteriia;Cyanobacteria	Nostoc sp. PCC 7120 = FACHB-418;Nostoc;Nostocaceae;Nostocales;na;Cyanobacteria
174	Synechocystis sp000284455;Synechocystis;Microcystaceae;Cyanobacteriales;Cyanobacteriia;Cyanobacteria	Synechocystis sp. PCC 6803;Synechocystis;Merismopediaceae;Synechococcales;na;Cyanobacteria
175	Vibrio vulnificus;Vibrio;Vibrionaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Vibrio vulnificus;Vibrio;Vibrionaceae;Vibrionales;Gammaproteobacteria;Proteobacteria
176	Streptomyces avermitilis;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteriota	Streptomyces avermitilis;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteria
177	Geobacillus thermoleovorans;Geobacillus;Anoxybacillaceae;Bacillales;Bacilli;Firmicutes	Geobacillus thermoleovorans;Geobacillus;Bacillaceae;Bacillales;Bacilli;Firmicutes
179	Phytoplasma sp000009845;Phytoplasma;Acholeplasmataceae;Acholeplasmatales;Bacilli;Firmicutes	Onion yellows phytoplasma;Candidatus Phytoplasma;Acholeplasmataceae;Acholeplasmatales;Mollicutes;Tenericutes
180	Staphylococcus haemolyticus;Staphylococcus;Staphylococcaceae;Staphylococcales;Bacilli;Firmicutes	Staphylococcus haemolyticus;Staphylococcus;Staphylococcaceae;Bacillales;Bacilli;Firmicutes
181	Symbiobacterium thermophilum;Symbiobacterium;Symbiobacteriaceae;Symbiobacteriales;Symbiobacteriia;Firmicutes_E	Symbiobacterium thermophilum;Symbiobacterium;Symbiobacteriaceae;Eubacteriales;Clostridia;Firmicutes
182	Bacteroides fragilis;Bacteroides;Bacteroidaceae;Bacteroidales;Bacteroidia;Bacteroidota	Bacteroides fragilis;Bacteroides;Bacteroidaceae;Bacteroidales;Bacteroidia;Bacteroidetes
183	Chlamydophila felis;Chlamydophila;Chlamydiaceae;Chlamydiales;Chlamydiia;Verrucomicrobiota_A	Chlamydia felis;Chlamydia;Chlamydiaceae;Chlamydiales;Chlamydiia;Chlamydiae
184	Magnetospirillum_A magneticum;Magnetospirillum_A;Magnetospirillaceae;Rhodospirillales;Alphaproteobacteria;Proteobacteria	Magnetospirillum magneticum;Magnetospirillum;Rhodospirillaceae;Rhodospirillales;Alphaproteobacteria;Proteobacteria
185	Limosilactobacillus reuteri;Limosilactobacillus;Lactobacillaceae;Lactobacillales;Bacilli;Firmicutes	Limosilactobacillus reuteri;Limosilactobacillus;Lactobacillaceae;Lactobacillales;Bacilli;Firmicutes
188	Synechococcus elongatus;Synechococcus;Synechococcaceae;Synechococcales;Cyanobacteriia;Cyanobacteria	Synechococcus elongatus;Synechococcus;Synechococcaceae;Synechococcales;na;Cyanobacteria
189	Sodalis glossinidius;Sodalis;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Sodalis glossinidius;Sodalis;Bruguierivoracaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria
190	Staphylococcus saprophyticus;Staphylococcus;Staphylococcaceae;Staphylococcales;Bacilli;Firmicutes	Staphylococcus saprophyticus;Staphylococcus;Staphylococcaceae;Bacillales;Bacilli;Firmicutes
191	Brevibacillus brevis_D;Brevibacillus;Brevibacillaceae;Brevibacillales;Bacilli;Firmicutes	Brevibacillus brevis;Brevibacillus;Paenibacillaceae;Bacillales;Bacilli;Firmicutes
192	Finegoldia magna_H;Finegoldia;Helcococcaceae;Tissierellales;Clostridia;Firmicutes_A	Finegoldia magna;Finegoldia;Peptoniphilaceae;Tissierellales;Tissierellia;Firmicutes
194	Clostridium_B kluyveri;Clostridium_B;Clostridiaceae;Clostridiales;Clostridia;Firmicutes_A	Clostridium kluyveri;Clostridium;Clostridiaceae;Eubacteriales;Clostridia;Firmicutes
195	Kocuria rhizophila_A;Kocuria;Micrococcaceae;Actinomycetales;Actinomycetia;Actinobacteriota	Kocuria rhizophila;Kocuria;Micrococcaceae;Micrococcales;Actinomycetia;Actinobacteria
196	Gemmatimonas aurantiaca;Gemmatimonas;Gemmatimonadaceae;Gemmatimonadales;Gemmatimonadetes;Gemmatimonadota	Gemmatimonas aurantiaca;Gemmatimonas;Gemmatimonadaceae;Gemmatimonadales;Gemmatimonadetes;Gemmatimonadetes
197	Nitratiruptor sp000010325;Nitratiruptor;Nitratiruptoraceae;Campylobacterales;Campylobacteria;Campylobacterota	Nitratiruptor sp. SB155-2;Nitratiruptor;Nitratiruptoraceae;Nautiliales;Epsilonproteobacteria;Proteobacteria
198	Sulfurovum sp000010345;Sulfurovum;Sulfurovaceae;Campylobacterales;Campylobacteria;Campylobacterota	Sulfurovum sp. NBC37-1;Sulfurovum;Sulfurovaceae;Campylobacterales;Epsilonproteobacteria;Proteobacteria
199	Vesicomyosocius okutanii;Vesicomyosocius;Thioglobaceae;PS1;Gammaproteobacteria;Proteobacteria	Candidatus Vesicomyosocius okutanii;Candidatus Vesicomyosocius;na;na;Gammaproteobacteria;Proteobacteria
200	Bifidobacterium adolescentis;Bifidobacterium;Bifidobacteriaceae;Actinomycetales;Actinomycetia;Actinobacteriota	Bifidobacterium adolescentis;Bifidobacterium;Bifidobacteriaceae;Bifidobacteriales;Actinomycetia;Actinobacteria
201	Azorhizobium caulinodans;Azorhizobium;Xanthobacteraceae;Rhizobiales;Alphaproteobacteria;Proteobacteria	Azorhizobium caulinodans;Azorhizobium;Xanthobacteraceae;Hyphomicrobiales;Alphaproteobacteria;Proteobacteria
203	Microcystis aeruginosa;Microcystis;Microcystaceae;Cyanobacteriales;Cyanobacteriia;Cyanobacteria	Microcystis aeruginosa;Microcystis;Microcystaceae;Chroococcales;na;Cyanobacteria
204	Azobacteroides pseudotrichonymphae_B;Azobacteroides;Azobacteroidaceae;Bacteroidales;Bacteroidia;Bacteroidota	Candidatus Azobacteroides pseudotrichonymphae;Candidatus Azobacteroides;na;Bacteroidales;Bacteroidia;Bacteroidetes
205	Solidesulfovibrio magneticus;Solidesulfovibrio;Desulfovibrionaceae;Desulfovibrionales;Desulfovibrionia;Desulfobacterota	Desulfovibrio magneticus;Desulfovibrio;Desulfovibrionaceae;Desulfovibrionales;Deltaproteobacteria;Proteobacteria
206	Azospirillum lipoferum_B;Azospirillum;Azospirillaceae;Azospirillales;Alphaproteobacteria;Proteobacteria	Azospirillum sp. B510;Azospirillum;Azospirillaceae;Rhodospirillales;Alphaproteobacteria;Proteobacteria
207	Hydrogenobacter thermophilus;Hydrogenobacter;Aquificaceae;Aquificales;Aquificae;Aquificota	Hydrogenobacter thermophilus;Hydrogenobacter;Aquificaceae;Aquificales;Aquificae;Aquificae
208	Rhodococcus opacus_C;Rhodococcus;Mycobacteriaceae;Mycobacteriales;Actinomycetia;Actinobacteriota	Rhodococcus opacus;Rhodococcus;Nocardiaceae;Corynebacteriales;Actinomycetia;Actinobacteria
209	Deferribacter desulfuricans;Deferribacter;Deferribacteraceae;Deferribacterales;Deferribacteres;Deferribacterota	Deferribacter desulfuricans;Deferribacter;Deferribacteraceae;Deferribacterales;Deferribacteres;Deferribacteres
210	Bacteroides thetaiotaomicron;Bacteroides;Bacteroidaceae;Bacteroidales;Bacteroidia;Bacteroidota	Bacteroides thetaiotaomicron;Bacteroides;Bacteroidaceae;Bacteroidales;Bacteroidia;Bacteroidetes
211	Malacoplasma penetrans;Malacoplasma;Mycoplasmoidaceae;Mycoplasmatales;Bacilli;Firmicutes	Mycoplasma penetrans;Malacoplasma;Mycoplasmoidaceae;Mycoplasmoidales;na;Tenericutes
212	Oceanobacillus iheyensis;Oceanobacillus;Amphibacillaceae;Bacillales;Bacilli;Firmicutes	Oceanobacillus iheyensis;Oceanobacillus;Bacillaceae;Bacillales;Bacilli;Firmicutes
213	Corynebacterium efficiens;Corynebacterium;Mycobacteriaceae;Mycobacteriales;Actinomycetia;Actinobacteriota	Corynebacterium efficiens;Corynebacterium;Corynebacteriaceae;Corynebacteriales;Actinomycetia;Actinobacteria
193	Corynebacterium glutamicum;Corynebacterium;Mycobacteriaceae;Mycobacteriales;Actinomycetia;Actinobacteriota	Corynebacterium glutamicum;Corynebacterium;Corynebacteriaceae;Corynebacteriales;Actinomycetia;Actinobacteria
214	Thermosynechococcus elongatus_A;Thermosynechococcus;Thermosynechococcaceae;Thermosynechococcales;Cyanobacteriia;Cyanobacteria	Thermosynechococcus vestitus;Thermosynechococcus;Thermosynechococcaceae;Pseudanabaenales;na;Cyanobacteria
215	Bradyrhizobium diazoefficiens;Bradyrhizobium;Xanthobacteraceae;Rhizobiales;Alphaproteobacteria;Proteobacteria	Bradyrhizobium diazoefficiens;Bradyrhizobium;Bradyrhizobiaceae;Hyphomicrobiales;Alphaproteobacteria;Proteobacteria
216	Gloeobacter violaceus;Gloeobacter;Gloeobacteraceae;Gloeobacterales;Cyanobacteriia;Cyanobacteria	Gloeobacter violaceus;Gloeobacter;Gloeobacteraceae;Gloeobacterales;Gloeobacteria;Cyanobacteria
217	Mycoplasma mycoides;Mycoplasma;Mycoplasmataceae;Mycoplasmatales;Bacilli;Firmicutes	Mycoplasma mycoides;Mycoplasma;Mycoplasmataceae;Mycoplasmatales;Mollicutes;Tenericutes
218	Prochlorococcus_A pastoris;Prochlorococcus_A;Cyanobiaceae;PCC-6307;Cyanobacteriia;Cyanobacteria	Prochlorococcus marinus;Prochlorococcus;Prochlorococcaceae;Synechococcales;na;Cyanobacteria
219	Prochlorococcus_C marinus_B;Prochlorococcus_C;Cyanobiaceae;PCC-6307;Cyanobacteriia;Cyanobacteria	Prochlorococcus marinus;Prochlorococcus;Prochlorococcaceae;Synechococcales;na;Cyanobacteria
220	Burkholderia mallei;Burkholderia;Burkholderiaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Burkholderia pseudomallei;Burkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Proteobacteria
221	Helicobacter pylori_C;Helicobacter;Helicobacteraceae;Campylobacterales;Campylobacteria;Campylobacterota	Helicobacter pylori;Helicobacter;Helicobacteraceae;Campylobacterales;Epsilonproteobacteria;Proteobacteria
222	Blochmannia pennsylvanicus_A;Blochmannia;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Candidatus Blochmannia pennsylvanicus;Candidatus Blochmannia;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria
224	Aliivibrio fischeri;Aliivibrio;Vibrionaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Aliivibrio fischeri;Aliivibrio;Vibrionaceae;Vibrionales;Gammaproteobacteria;Proteobacteria
225	Dehalococcoides mccartyi;Dehalococcoides;Dehalococcoidaceae;Dehalococcoidales;Dehalococcoidia;Chloroflexota	Dehalococcoides mccartyi;Dehalococcoides;Dehalococcoidaceae;Dehalococcoidales;Dehalococcoidia;Chloroflexi
226	Ruegeria_B pomeroyi;Ruegeria_B;Rhodobacteraceae;Rhodobacterales;Alphaproteobacteria;Proteobacteria	Ruegeria pomeroyi;Ruegeria;Roseobacteraceae;Rhodobacterales;Alphaproteobacteria;Proteobacteria
227	Borrelia turicatae;Borrelia;Borreliaceae;Borreliales;Spirochaetia;Spirochaetota	Borrelia turicatae;Borrelia;Borreliaceae;Spirochaetales;Spirochaetia;Spirochaetes
151	Chlamydia trachomatis;Chlamydia;Chlamydiaceae;Chlamydiales;Chlamydiia;Verrucomicrobiota_A	Chlamydia trachomatis;Chlamydia;Chlamydiaceae;Chlamydiales;Chlamydiia;Chlamydiae
228	Rickettsia felis;Rickettsia;Rickettsiaceae;Rickettsiales;Alphaproteobacteria;Proteobacteria	Rickettsia felis;Rickettsia;Rickettsiaceae;Rickettsiales;Alphaproteobacteria;Proteobacteria
229	Haemophilus influenzae;Haemophilus;Pasteurellaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Haemophilus influenzae;Haemophilus;Pasteurellaceae;Pasteurellales;Gammaproteobacteria;Proteobacteria
230	Phytoplasma sp000012225;Phytoplasma;Acholeplasmataceae;Acholeplasmatales;Bacilli;Firmicutes	Aster yellows witches'-broom phytoplasma;Candidatus Phytoplasma;Acholeplasmataceae;Acholeplasmatales;Mollicutes;Tenericutes
231	Pseudomonas_E protegens;Pseudomonas_E;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria	Pseudomonas protegens;Pseudomonas;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria
232	Psychrobacter arcticus;Psychrobacter;Moraxellaceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria	Psychrobacter arcticus;Psychrobacter;Moraxellaceae;Moraxellales;Gammaproteobacteria;Proteobacteria
233	Colwellia psychrerythraea_A;Colwellia;Alteromonadaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Colwellia psychrerythraea;Colwellia;Colwelliaceae;Alteromonadales;Gammaproteobacteria;Proteobacteria
234	Pelagibacter ubique;Pelagibacter;Pelagibacteraceae;Pelagibacterales;Alphaproteobacteria;Proteobacteria	Candidatus Pelagibacter ubique;Candidatus Pelagibacter;Pelagibacteraceae;Pelagibacterales;Alphaproteobacteria;Proteobacteria
